BIOSAMPLE_ACCESSION	EXPSAMPLE_ACCESSION
BS708548	ES767950
BS753334	ES845826
BS753348	ES845840
BS753350	ES845842
BS753357	ES845849
BS753358	ES845850
BS753381	ES845915
BS753416	ES845978
BS753419	ES845981
BS753420	ES845982
BS753447	ES846051
BS753462	ES846080
BS753468	ES846086
BS753469	ES846087
BS753488	ES846106
BS753495	ES846145
BS753498	ES846148
BS753504	ES846154
BS753507	ES846157
BS708550	ES767952
BS708553	ES767955
BS708560	ES767962
BS708571	ES767973
BS708572	ES767974
BS708582	ES767984
BS708584	ES767986
BS708592	ES767994
BS708595	ES767997
BS708601	ES768003
BS708615	ES768017
BS708620	ES768022
BS708621	ES768023
BS708625	ES768027
BS708632	ES768034
BS708650	ES768052
BS708660	ES768062
BS708663	ES768065
BS708687	ES768089
BS708691	ES768093
BS708716	ES768118
BS708733	ES768135
BS691042	ES737669
BS691051	ES737678
BS691053	ES737680
BS691056	ES737683
BS691063	ES737690
BS691068	ES737695
BS691101	ES737728
BS691112	ES737739
BS691115	ES737742
BS691139	ES737766
BS691141	ES737768
BS691142	ES737769
BS691154	ES737781
BS691156	ES737783
BS691158	ES737785
BS691159	ES737786
BS691163	ES737790
BS691188	ES737815
BS691192	ES737819
BS691208	ES737835
BS691211	ES737838
BS691226	ES737853
BS755602	ES845257
BS755616	ES845296
BS755622	ES845302
BS755624	ES845304
BS755635	ES845315
BS755637	ES845317
BS755640	ES845320
BS755641	ES845321
BS755645	ES845325
BS755648	ES845328
BS755667	ES845375
BS755671	ES845379
BS755699	ES845577
BS755703	ES845581
BS755713	ES845591
BS755721	ES845471
BS755731	ES845481
BS755733	ES845483
BS755741	ES845491
BS755747	ES845497
BS755749	ES845499
BS755759	ES845509
BS755762	ES845512
BS755763	ES845513
BS755770	ES845520
BS755773	ES845523
BS755798	ES845648
BS755806	ES845686
BS755807	ES845687
BS755820	ES845700
BS755828	ES845708
BS756175	ES847585
BS756181	ES847591
BS756185	ES847595
BS756198	ES847631
BS756202	ES847635
BS758614	ES839853
BS758617	ES839856
BS758618	ES839857
BS758629	ES839868
BS758646	ES839885
BS758658	ES839897
BS758676	ES839915
BS758696	ES839935
BS758697	ES839936
BS758706	ES839945
BS758712	ES839951
BS758721	ES839960
BS631520	ES571652
BS631530	ES1038671
BS631530	ES610246
BS631533	ES610249
BS631535	ES571667
BS631542	ES610257
BS631543	ES571675
BS631544	ES571676
BS631546	ES571678
BS631547	ES610262
BS631548	ES571680
BS631548	ES610263
BS631549	ES571681
BS631554	ES610269
BS631558	ES571690
BS631559	ES610274
BS631563	ES610278
BS631567	ES571699
BS631568	ES571700
BS631569	ES610284
BS631570	ES571702
BS631575	ES571707
BS631578	ES1038524
BS631578	ES571710
BS631578	ES610293
BS631580	ES571712
BS631583	ES571715
BS631587	ES571719
BS631593	ES610308
BS631596	ES610311
BS631597	ES571729
BS631598	ES571730
BS631599	ES1038653
BS631599	ES571731
BS631600	ES571732
BS631601	ES571733
BS631602	ES1038528
BS631604	ES610319
BS631607	ES571739
BS631610	ES610325
BS631617	ES1038581
BS631620	ES610335
BS755831	ES845711
BS755851	ES845759
BS755852	ES845760
BS755858	ES845766
BS755861	ES845769
BS755864	ES845800
BS755869	ES845805
BS755880	ES845816
BS755882	ES845818
BS755888	ES845824
BS755893	ES845857
BS755896	ES845860
BS755897	ES845861
BS755913	ES845877
BS755938	ES845944
BS755942	ES845948
BS755943	ES845949
BS755962	ES845996
BS755969	ES846003
BS755971	ES846005
BS755973	ES846007
BS755982	ES846016
BS755991	ES846039
BS755996	ES846044
BS755999	ES846047
BS756005	ES846067
BS756017	ES846111
BS756033	ES846127
BS756035	ES846129
BS756039	ES846133
BS756045	ES846139
BS756056	ES846182
BS756072	ES846198
BS756073	ES846199
BS756080	ES846238
BS756091	ES846249
BS756109	ES846267
BS756127	ES846309
BS756130	ES846312
BS756135	ES846317
BS589060	ES499100
BS631222	ES571354
BS631229	ES1038560
BS631235	ES609958
BS631239	ES609962
BS631242	ES1038578
BS631243	ES571375
BS631250	ES609972
BS631251	ES571383
BS631257	ES609979
BS631271	ES609993
BS631274	ES571406
BS631277	ES609999
BS631278	ES610000
BS631289	ES610011
BS631292	ES571424
BS631301	ES610023
BS631302	ES610024
BS631306	ES571438
BS631308	ES1038605
BS631317	ES571449
BS631319	ES571451
BS631323	ES571455
BS631329	ES610051
BS631356	ES610078
BS631359	ES571491
BS631361	ES571493
BS631361	ES610083
BS631365	ES571497
BS631369	ES571501
BS631371	ES571503
BS631383	ES571515
BS631385	ES610105
BS631398	ES571530
BS631398	ES610117
BS631403	ES1038547
BS631407	ES571539
BS631413	ES571545
BS631424	ES610142
BS631428	ES610146
BS631430	ES610148
BS631439	ES571571
BS631443	ES1038641
BS631449	ES1038668
BS631451	ES610169
BS631460	ES1038649
BS631470	ES610188
BS631472	ES571604
BS631473	ES571605
BS631474	ES571606
BS631476	ES610194
BS631479	ES571611
BS631488	ES610206
BS631489	ES571621
BS631496	ES571628
BS631499	ES610217
BS631503	ES571635
BS631508	ES571640
BS631509	ES610227
BS631518	ES1038577
BS691237	ES737864
BS691239	ES737866
BS691240	ES737867
BS691245	ES737872
BS691248	ES737875
BS691249	ES737876
BS691254	ES737881
BS691280	ES737907
BS691282	ES737909
BS691285	ES737912
BS691289	ES737916
BS691294	ES737921
BS691302	ES737929
BS691321	ES737948
BS691342	ES737969
BS691352	ES737979
BS691353	ES737980
BS691366	ES737993
BS691370	ES737997
BS691375	ES738002
BS691383	ES738010
BS691385	ES738012
BS691389	ES738016
BS691395	ES738022
BS691405	ES738032
BS691406	ES738033
BS691427	ES738054
BS691428	ES738055
BS691431	ES738058
BS691444	ES738071
BS691453	ES738080
BS691457	ES738084
BS691467	ES738094
BS691484	ES738111
BS691486	ES738113
BS691490	ES738117
BS691510	ES738137
BS691559	ES738186
BS691564	ES738191
BS691565	ES738192
BS691567	ES738194
BS691573	ES738200
BS691574	ES738201
BS691579	ES738206
BS691587	ES738214
BS691593	ES738220
BS708742	ES768144
BS708743	ES768145
BS708751	ES768153
BS708758	ES768160
BS708762	ES768164
BS708780	ES768182
BS708783	ES768185
BS708786	ES768188
BS708788	ES768190
BS708793	ES768195
BS708794	ES768196
BS708795	ES768197
BS708802	ES768204
BS708820	ES768222
BS708821	ES768223
BS708824	ES768226
BS708828	ES768230
BS708839	ES768241
BS708843	ES768245
BS708848	ES768250
BS708857	ES768259
BS708858	ES768260
BS708875	ES768277
BS631151	ES1038658
BS631155	ES609881
BS631158	ES571290
BS631160	ES609886
BS631165	ES571297
BS631169	ES609895
BS631181	ES571313
BS631182	ES609907
BS631184	ES571316
BS631190	ES571322
BS631197	ES571329
BS631205	ES609929
BS631208	ES609932
BS631209	ES609933
BS631211	ES571343
BS631217	ES609941
BS736918	ES799467
BS736925	ES799474
BS736931	ES799480
BS736937	ES799486
BS736939	ES799488
BS736940	ES799489
BS736953	ES799502
BS736959	ES799508
BS736962	ES799511
BS736965	ES799514
BS736969	ES799518
BS690710	ES737337
BS690715	ES737342
BS690720	ES737347
BS690730	ES737357
BS690734	ES737361
BS690735	ES737362
BS690738	ES737365
BS690764	ES737391
BS690775	ES737402
BS690779	ES737406
BS690783	ES737410
BS690786	ES737413
BS690804	ES737431
BS690815	ES737442
BS690829	ES737456
BS690840	ES737467
BS690843	ES737470
BS690857	ES737484
BS690881	ES737508
BS690890	ES737517
BS690891	ES737518
BS690922	ES737549
BS690924	ES737551
BS690929	ES737556
BS690946	ES737573
BS690951	ES737578
BS690953	ES737580
BS690958	ES737585
BS690967	ES737594
BS690974	ES737601
BS690976	ES737603
BS690981	ES737608
BS690990	ES737617
BS690999	ES737626
BS691000	ES737627
BS691017	ES737644
BS691030	ES737657
BS691031	ES737658
BS691038	ES737665
BS755284	ES847716
BS755287	ES847719
BS755288	ES847720
BS755319	ES847751
BS755329	ES847761
BS755336	ES847768
BS755379	ES847811
BS755385	ES847817
BS755396	ES847828
BS755404	ES847836
BS755409	ES847841
BS755414	ES847846
BS755422	ES847854
BS755434	ES847866
BS755448	ES847880
BS755453	ES847885
BS755455	ES847887
BS755482	ES847914
BS755492	ES847924
BS755500	ES847932
BS755503	ES847935
BS755504	ES847936
BS755518	ES847964
BS755519	ES847965
BS755521	ES847969
BS755525	ES847978
BS755559	ES845186
BS755564	ES845191
BS755568	ES845195
BS754900	ES847241
BS754929	ES847270
BS754934	ES847275
BS754939	ES847280
BS754942	ES847283
BS754959	ES847300
BS754960	ES847301
BS754965	ES847306
BS754967	ES847308
BS754971	ES847312
BS754974	ES847315
BS754980	ES847321
BS754987	ES847328
BS755004	ES847345
BS755013	ES847354
BS755020	ES847361
BS755023	ES847364
BS755024	ES847365
BS755029	ES847370
BS755047	ES847388
BS755072	ES847413
BS755082	ES847423
BS755087	ES847428
BS755120	ES847461
BS755126	ES847467
BS755130	ES847471
BS755137	ES847478
BS755154	ES847495
BS755160	ES847501
BS755163	ES847504
BS755168	ES847509
BS755175	ES847516
BS755178	ES847519
BS755189	ES847530
BS755200	ES847541
BS755206	ES847547
BS755208	ES847640
BS755216	ES847648
BS755223	ES847655
BS755225	ES847657
BS755229	ES847661
BS755230	ES847662
BS755232	ES847664
BS755234	ES847666
BS755238	ES847670
BS755249	ES847681
BS755262	ES847694
BS755263	ES847695
BS755267	ES847699
BS755273	ES847705
BS755278	ES847710
BS690640	ES737267
BS690644	ES737271
BS690645	ES737272
BS690650	ES737277
BS690652	ES737279
BS690662	ES737289
BS690675	ES737302
BS690682	ES737309
BS690686	ES737313
BS690693	ES737320
BS737302	ES799851
BS737308	ES799857
BS737316	ES799865
BS737326	ES799875
BS737329	ES799878
BS737338	ES799887
BS737360	ES799909
BS737368	ES799917
BS737373	ES799922
BS737376	ES799925
BS737395	ES799944
BS737397	ES799946
BS737409	ES799958
BS737415	ES799964
BS737427	ES799976
BS737435	ES799984
BS737445	ES799994
BS737451	ES800000
BS737458	ES800007
BS737465	ES800014
BS737471	ES800020
BS737477	ES800026
BS737479	ES800028
BS737483	ES800032
BS693985	ES740612
BS693990	ES740617
BS693994	ES740621
BS694001	ES740628
BS694017	ES740644
BS694023	ES740650
BS694033	ES740660
BS694044	ES740671
BS694081	ES740708
BS694089	ES740716
BS694105	ES740732
BS694115	ES740742
BS694123	ES740750
BS694124	ES740751
BS694136	ES740763
BS694137	ES740764
BS694157	ES740784
BS754349	ES846690
BS754352	ES846693
BS754378	ES846719
BS754394	ES846735
BS754400	ES846741
BS754403	ES846744
BS754406	ES846747
BS754408	ES846749
BS754440	ES846781
BS754443	ES846784
BS754451	ES846792
BS754457	ES846798
BS754458	ES846799
BS754464	ES846805
BS754467	ES846808
BS754483	ES846824
BS754498	ES846839
BS754516	ES846857
BS754519	ES846860
BS754521	ES846862
BS754530	ES846871
BS754537	ES846878
BS754542	ES846883
BS754573	ES846914
BS754574	ES846915
BS754577	ES846918
BS754589	ES846930
BS754593	ES846934
BS754599	ES846940
BS754600	ES846941
BS752994	ES845097
BS752998	ES845101
BS752999	ES845102
BS753001	ES845104
BS753008	ES845111
BS753009	ES845112
BS753011	ES845142
BS753014	ES845145
BS753016	ES845147
BS753017	ES845148
BS753025	ES845156
BS753028	ES845159
BS753033	ES845164
BS753042	ES845173
BS753048	ES845179
BS759004	ES840243
BS759007	ES840246
BS759008	ES840247
BS759010	ES840249
BS759042	ES840281
BS759043	ES840282
BS759045	ES840284
BS759047	ES840286
BS759059	ES840298
BS759062	ES840301
BS753902	ES844857
BS753903	ES844858
BS753911	ES844866
BS753918	ES844873
BS753932	ES844887
BS753948	ES844903
BS753968	ES844923
BS753983	ES844938
BS753997	ES844952
BS754010	ES844965
BS754034	ES844989
BS754047	ES845002
BS754055	ES845010
BS754060	ES845015
BS754067	ES845022
BS754071	ES845026
BS754080	ES845035
BS754081	ES845036
BS754089	ES845044
BS754101	ES845056
BS754112	ES845067
BS692767	ES739394
BS692777	ES739404
BS692781	ES739408
BS692791	ES739418
BS692794	ES739421
BS692801	ES739428
BS692802	ES739429
BS692826	ES739453
BS692831	ES739458
BS692843	ES739470
BS692851	ES739478
BS692863	ES739490
BS692872	ES739499
BS692873	ES739500
BS692888	ES739515
BS692890	ES739517
BS692893	ES739520
BS692896	ES739523
BS692897	ES739524
BS692900	ES739527
BS692906	ES739533
BS692913	ES739540
BS692924	ES739551
BS692928	ES739555
BS692929	ES739556
BS692941	ES739568
BS692944	ES739571
BS692960	ES739587
BS692984	ES739611
BS692987	ES739614
BS692995	ES739622
BS693010	ES739637
BS693017	ES739644
BS754120	ES844598
BS754123	ES844603
BS754124	ES844604
BS754134	ES846367
BS754136	ES846369
BS754141	ES846374
BS754142	ES846375
BS754144	ES846377
BS754158	ES846391
BS754166	ES846399
BS754178	ES846411
BS754181	ES846414
BS754186	ES846419
BS754193	ES846426
BS754195	ES846428
BS754198	ES846431
BS754199	ES846433
BS754200	ES846436
BS754201	ES846437
BS754203	ES846441
BS754209	ES846454
BS754222	ES846480
BS754226	ES846488
BS754234	ES846503
BS754235	ES846506
BS754236	ES846508
BS754236	ES846507
BS754239	ES846513
BS754241	ES846518
BS754242	ES846520
BS754244	ES846523
BS754250	ES846535
BS754257	ES846550
BS754262	ES846559
BS754266	ES846567
BS754267	ES846569
BS754282	ES846599
BS754285	ES846605
BS754290	ES846615
BS754294	ES846624
BS754294	ES846623
BS754296	ES846627
BS754299	ES846634
BS754316	ES846657
BS754336	ES846677
BS693022	ES739649
BS693023	ES739650
BS693025	ES739652
BS693027	ES739654
BS693035	ES739662
BS693038	ES739665
BS693067	ES739694
BS693077	ES739704
BS693087	ES739714
BS693089	ES739716
BS693095	ES739722
BS693110	ES739737
BS693144	ES739771
BS693157	ES739784
BS693158	ES739785
BS693163	ES739790
BS693169	ES739796
BS693170	ES739797
BS693174	ES739801
BS693177	ES739804
BS693822	ES740449
BS693837	ES740464
BS693838	ES740465
BS693844	ES740471
BS693847	ES740474
BS693848	ES740475
BS693859	ES740486
BS693862	ES740489
BS693865	ES740492
BS693868	ES740495
BS693877	ES740504
BS693888	ES740515
BS693892	ES740519
BS693898	ES740525
BS693908	ES740535
BS693909	ES740536
BS693912	ES740539
BS693957	ES740584
BS753702	ES844657
BS753720	ES844675
BS753741	ES844696
BS753756	ES844711
BS753760	ES844715
BS753764	ES844719
BS753771	ES844726
BS753784	ES844739
BS753793	ES844748
BS753811	ES844766
BS753839	ES844794
BS753844	ES844799
BS753848	ES844803
BS753849	ES844804
BS753851	ES844806
BS753852	ES844807
BS753855	ES844810
BS753860	ES844815
BS753869	ES844824
BS753874	ES844829
BS753894	ES844849
BS753899	ES844854
BS754626	ES846967
BS754627	ES846968
BS754628	ES846969
BS754647	ES846988
BS754650	ES846991
BS754669	ES847010
BS754683	ES847024
BS754686	ES847027
BS754688	ES847029
BS754690	ES847031
BS754704	ES847045
BS754713	ES847054
BS754730	ES847071
BS754737	ES847078
BS754738	ES847079
BS754748	ES847089
BS754750	ES847091
BS754754	ES847095
BS754760	ES847101
BS754776	ES847117
BS754781	ES847122
BS754783	ES847124
BS754800	ES847141
BS754809	ES847150
BS754818	ES847159
BS754857	ES847198
BS754859	ES847200
BS754860	ES847201
BS754871	ES847212
BS754874	ES847215
BS754879	ES847220
BS694172	ES740799
BS694173	ES740800
BS694176	ES740803
BS694210	ES740837
BS694217	ES740844
BS694225	ES740852
BS694238	ES740865
BS694241	ES740868
BS694243	ES740870
BS694252	ES740879
BS694262	ES740889
BS694265	ES740892
BS694267	ES740894
BS694270	ES740897
BS694276	ES740903
BS694278	ES740905
BS694285	ES740912
BS694289	ES740916
BS758757	ES839996
BS758759	ES839998
BS758768	ES840007
BS758777	ES840016
BS758784	ES840023
BS758786	ES840025
BS758795	ES840034
BS758798	ES840037
BS758803	ES840042
BS758804	ES840043
BS758812	ES840051
BS758826	ES840065
BS758834	ES840073
BS758838	ES840077
BS758845	ES840084
BS758859	ES840098
BS758862	ES840101
BS758867	ES840106
BS758881	ES840120
BS758883	ES840122
BS758884	ES840123
BS758894	ES840133
BS758897	ES840136
BS758899	ES840138
BS758910	ES840149
BS758916	ES840155
BS758918	ES840157
BS758930	ES840169
BS758931	ES840170
BS758933	ES840172
BS758936	ES840175
BS758942	ES840181
BS758947	ES840186
BS758963	ES840202
BS758966	ES840205
BS758967	ES840206
BS758981	ES840220
BS758984	ES840223
BS758986	ES840225
BS758995	ES840234
BS691604	ES738231
BS691606	ES738233
BS691618	ES738245
BS691619	ES738246
BS691626	ES738253
BS691628	ES738255
BS691629	ES738256
BS691631	ES738258
BS691637	ES738264
BS691645	ES738272
BS691646	ES738273
BS691657	ES738284
BS691658	ES738285
BS691659	ES738286
BS691661	ES738288
BS691664	ES738291
BS691665	ES738292
BS691668	ES738295
BS691682	ES738309
BS691686	ES738313
BS691687	ES738314
BS691694	ES738321
BS691699	ES738326
BS691706	ES738333
BS691707	ES738334
BS691716	ES738343
BS691730	ES738357
BS691734	ES738361
BS691746	ES738373
BS691747	ES738374
BS691754	ES738381
BS691763	ES738390
BS691766	ES738393
BS691774	ES738401
BS691785	ES738412
BS691786	ES738413
BS691790	ES738417
BS691810	ES738437
BS691816	ES738443
BS691821	ES738448
BS691825	ES738452
BS691831	ES738458
BS691833	ES738460
BS691836	ES738463
BS691837	ES738464
BS691843	ES738470
BS691852	ES738479
BS691857	ES738484
BS691867	ES738494
BS691879	ES738506
BS691881	ES738508
BS691893	ES738520
BS691900	ES738527
BS691903	ES738530
BS692560	ES739187
BS692567	ES739194
BS692572	ES739199
BS692583	ES739210
BS692589	ES739216
BS692604	ES739231
BS692614	ES739241
BS692623	ES739250
BS692625	ES739252
BS692627	ES739254
BS692638	ES739265
BS692650	ES739277
BS692658	ES739285
BS692665	ES739292
BS692668	ES739295
BS692670	ES739297
BS692681	ES739308
BS692700	ES739327
BS692711	ES739338
BS692713	ES739340
BS692724	ES739351
BS692727	ES739354
BS692736	ES739363
BS692739	ES739366
BS692744	ES739371
BS692748	ES739375
BS692755	ES739382
BS692757	ES739384
BS736987	ES799536
BS736988	ES799537
BS737001	ES799550
BS737004	ES799553
BS737014	ES799563
BS737018	ES799567
BS737027	ES799576
BS737029	ES799578
BS737037	ES799586
BS737039	ES799588
BS737056	ES799605
BS737072	ES799621
BS737073	ES799622
BS737076	ES799625
BS737082	ES799631
BS737090	ES799639
BS737097	ES799646
BS737107	ES799656
BS737111	ES799660
BS737114	ES799663
BS737121	ES799670
BS737122	ES799671
BS737127	ES799676
BS737134	ES799683
BS737137	ES799686
BS737148	ES799697
BS737151	ES799700
BS737153	ES799702
BS737173	ES799722
BS737186	ES799735
BS737195	ES799744
BS737198	ES799747
BS737204	ES799753
BS737210	ES799759
BS737213	ES799762
BS737223	ES799772
BS737235	ES799784
BS737239	ES799788
BS737244	ES799793
BS737246	ES799795
BS737254	ES799803
BS737256	ES799805
BS737268	ES799817
BS737279	ES799828
BS588926	ES498966
BS588953	ES498993
BS588955	ES498995
BS588960	ES1038539
BS588962	ES499002
BS588973	ES610046
BS588974	ES499014
BS588980	ES499020
BS588986	ES499026
BS588987	ES1038572
BS588987	ES499027
BS588994	ES610107
BS588998	ES610118
BS588999	ES1038546
BS589000	ES499040
BS589003	ES499043
BS589005	ES1038663
BS589009	ES610150
BS589012	ES499052
BS589013	ES499053
BS589021	ES610186
BS589031	ES499071
BS589034	ES1038552
BS589035	ES499075
BS589036	ES610229
BS589038	ES499078
BS589041	ES499081
BS589047	ES610261
BS589050	ES610270
BS589051	ES610273
BS589054	ES499094
BS589056	ES499096
BS589058	ES499098
BS899393	ES1015703
BS899402	ES1015712
BS899444	ES1015754
BS899468	ES1015778
BS899476	ES1015786
BS899477	ES1015787
BS899486	ES1015796
BS899503	ES1015813
BS899506	ES1015816
BS737504	ES800053
BS737517	ES800066
BS737520	ES800069
BS737529	ES800078
BS737530	ES800079
BS737552	ES800101
BS899772	ES1016082
BS899798	ES1016108
BS899804	ES1016114
BS899813	ES1016123
BS899814	ES1016124
BS899817	ES1016127
BS899829	ES1016139
BS899856	ES1016166
BS912008	ES1039339
BS912012	ES1039343
BS912028	ES1039359
BS912036	ES1039367
BS912038	ES1039369
BS912045	ES1039376
BS912052	ES1039383
BS912055	ES1039386
BS912056	ES1039387
BS912059	ES1039390
BS912064	ES1039395
BS912076	ES1039407
BS912085	ES1039416
BS912098	ES1039429
BS912100	ES1039431
BS912102	ES1039433
BS912109	ES1039440
BS912116	ES1039447
BS912121	ES1039452
BS912145	ES1039476
BS912152	ES1039483
BS912165	ES1039496
BS912178	ES1039509
BS912186	ES1039517
BS912187	ES1039518
BS912192	ES1039523
BS912195	ES1039526
BS912201	ES1039532
BS912205	ES1039536
BS912216	ES1039547
BS912220	ES1039551
BS912221	ES1039552
BS912246	ES1039577
BS912249	ES1039580
BS912261	ES1039592
BS912263	ES1039594
BS912266	ES1039597
BS912277	ES1039608
BS912285	ES1039616
BS912288	ES1039619
BS912289	ES1039620
BS912292	ES1039623
BS911346	ES1038677
BS911356	ES1038687
BS911562	ES1038893
BS911563	ES1038894
BS911569	ES1038900
BS911571	ES1038902
BS911583	ES1038914
BS911586	ES1038917
BS911591	ES1038922
BS911608	ES1038939
BS911614	ES1038945
BS911628	ES1038959
BS911632	ES1038963
BS911634	ES1038965
BS911636	ES1038967
BS911650	ES1038981
BS911661	ES1038992
BS911665	ES1038996
BS911669	ES1039000
BS911672	ES1039003
BS911674	ES1039005
BS911694	ES1039025
BS911707	ES1039038
BS911717	ES1039048
BS911722	ES1039053
BS911734	ES1039065
BS911796	ES1039127
BS911799	ES1039130
BS893668	ES1009259
BS893675	ES1009266
BS893677	ES1009268
BS893682	ES1009273
BS893685	ES1009276
BS893691	ES1009282
BS893693	ES1009284
BS893703	ES1009294
BS893712	ES1009303
BS893714	ES1009305
BS912307	ES1039638
BS912312	ES1039643
BS912323	ES1039654
BS912328	ES1039659
BS912329	ES1039660
BS912331	ES1039662
BS912340	ES1039671
BS912351	ES1039682
BS912362	ES1039693
BS912363	ES1039694
BS899517	ES1015827
BS899534	ES1015844
BS899553	ES1015863
BS899556	ES1015866
BS899566	ES1015876
BS899572	ES1015882
BS899577	ES1015887
BS899580	ES1015890
BS899593	ES1015903
BS899594	ES1015904
BS899595	ES1015905
BS899613	ES1015923
BS899619	ES1015929
