FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
1164552	CD11c-	CD11c-	ANA814	562152
1164553	B7-2+	CD86+	ANA868	562152
1164563		Lin1-		562155
1164564	HLADR+	HLA-DR+	ANA812	562155
1164565	BDCA2, CD303-	BDCA2-	ANA870	562155
1164580	BDCA2, CD303-	BDCA2-	ANA870	562158
1164581	CD11c+	CD11c+	ANA814	562158
1164598	BDCA1+	CD1c+	ANA895	562161
1164600	HLADR+	HLA-DR+	ANA812	562162
1164603	BDCA3-	BDCA3-	ANA894	562162
1164606		Lin1-		562163
1164611	BDCA1+	CD1c+	ANA895	562163
1164620		Lin1-		562165
1164624	BDCA3-	BDCA3-	ANA894	562165
1164636	BDCA2, CD303-	BDCA2-	ANA870	562167
1164651	BDCA3+	BDCA3+	ANA894	562169
1164657	CD11c+	CD11c+	ANA814	562170
1164660	CD2+	CD2+	ANA860	562170
1164683	HLADR+	HLA-DR+	ANA812	562174
1164686	BDCA3+	BDCA3+	ANA894	562174
1164692	CD3+	CD3+	ANA809	562177
1164694	CD3+	CD3+	ANA809	562178
1164696	CD8-	CD8-	ANA810	562178
1164706	CD4+	CD4+	ANA41	562181
1164713	CXCR5+	CXCR5+	ANA78	562182
1164716	CD3+	CD3+	ANA809	562183
1164724	CD8-	CD8-	ANA810	562184
1164732	CXCR5+	CXCR5+	ANA78	562185
1164736	HLADR+	HLA-DR+	ANA812	562185
1164745	CD3+	CD3+	ANA809	562187
1164751	CCR6+	CCR6+	ANA36	562187
1164758	CCR6+	CCR6+	ANA36	562188
1164767	CD278+	ICOS+	ANA898	562189
1164770	CD8-	CD8-	ANA810	562190
1164808	CD8-	CD8-	ANA810	562195
1164812	CCR6-	CCR6-	ANA36	562195
1164814	CD3+	CD3+	ANA809	562196
1164822	CXCR5-	CXCR5-	ANA78	562197
1164830	CD278+	ICOS+	ANA898	562198
1164834	CXCR5-	CXCR5-	ANA78	562199
1164838	CD3+	CD3+	ANA809	562200
1164839	CD4+	CD4+	ANA41	562200
1164849	CXCR5-	CXCR5-	ANA78	562201
1164860	CCR6+	CCR6+	ANA36	562202
1164870	CD4+	CD4+	ANA41	562204
1164871	CD8-	CD8-	ANA810	562204
1164874	CXCR3+	CXCR3+	ANA76	562204
1164907	CD3+	CD3+	ANA809	562209
1164910	CXCR5-	CXCR5-	ANA78	562209
1164917	CD8-	CD8-	ANA810	562210
1164919	CD45RA-	CD45RA-	ANA816	562210
1164924	CD4-	CD4-	ANA41	562211
1164946	CD14+	CD14+	ANA804	562217
1164960	CD14lo	CD14lo	ANA804	562222
1164961	HLADR+	HLA-DR+	ANA812	562222
1164963	CD14+	CD14+	ANA804	562223
1164975	CD14+	CD14+	ANA804	562226
1164992	HLADR+	HLA-DR+	ANA812	562230
1165013	CD16+	CD16+	ANA811	562236
1165017	CD16+	CD16+	ANA811	562237
1165047	CD14+	CD14+	ANA804	562245
1165073	CD3-	CD3-	ANA809	562255
1165093	B7-2+	CD86+	ANA868	562258
1165107	CD14-	CD14-	ANA804	562261
1165113	CD27+	CD27+	ANA40	562262
1165118	CD27+	CD27+	ANA40	562263
1165136	CD27-	CD27-	ANA40	562267
1165137	IgD+	IgD+	ANA813	562267
1165141	CD14-	CD14-	ANA804	562268
1165142	CD27+	CD27+	ANA40	562268
1165153	CD14-	CD14-	ANA804	562270
1165158	CD3-	CD3-	ANA809	562271
1165160	CD20+	CD20+	ANA806	562271
1165186		Lin1-		562277
1165191		Lin1-		562278
1165192	HLADR+	HLA-DR+	ANA812	562278
1165193	BDCA2, CD303+	BDCA2+	ANA870	562278
1165195	B7-2+	CD86+	ANA868	562278
1165196		Lin1-		562279
1165216	HLADR+	HLA-DR+	ANA812	562283
1165222	BDCA2, CD303-	BDCA2-	ANA870	562284
1165230		Lin1-		562286
1165235		Lin1-		562287
1165242	HLADR+	HLA-DR+	ANA812	562288
1165247	CD2-	CD2-	ANA860	562288
1165249	HLADR+	HLA-DR+	ANA812	562289
1165257	BDCA2, CD303-	BDCA2-	ANA870	562290
1165259	BDCA3-	BDCA3-	ANA894	562290
1165261	CD40+	CD40+	ANA42	562290
1165267	BDCA1+	CD1c+	ANA895	562291
1165275	B7-2+	CD86+	ANA868	562292
1165281	BDCA1+	CD1c+	ANA895	562293
1165283		Lin1-		562294
1165291	BDCA2, CD303-	BDCA2-	ANA870	562295
1165293	BDCA3+	BDCA3+	ANA894	562295
1165296		Lin1-		562296
1165302	CD2+	CD2+	ANA860	562296
1165303		Lin1-		562297
1165306	CD11c+	CD11c+	ANA814	562297
1165315	BDCA1-	CD1c-	ANA895	562298
1165322	BDCA1-	CD1c-	ANA895	562299
1165324		Lin1-		562300
1165336	CD3+	CD3+	ANA809	562304
1165345	CD8-	CD8-	ANA810	562306
1165353	CD4+	CD4+	ANA41	562308
1165368	CD45RA-	CD45RA-	ANA816	562310
1165384	CXCR3+	CXCR3+	ANA76	562312
1165394	CD3+	CD3+	ANA809	562314
1165417	CD3+	CD3+	ANA809	562317
1165420	CXCR5+	CXCR5+	ANA78	562317
1165430	CXCR3-	CXCR3-	ANA76	562318
1165448	CD3+	CD3+	ANA809	562321
1165450	CD8-	CD8-	ANA810	562321
1165481	CD4+	CD4+	ANA41	562326
1165488	CD3+	CD3+	ANA809	562327
1165489	CD4+	CD4+	ANA41	562327
1165499	CXCR5-	CXCR5-	ANA78	562328
1165506	CXCR5-	CXCR5-	ANA78	562329
1165509	CCR6+	CCR6+	ANA36	562329
1165515	CD45RA-	CD45RA-	ANA816	562330
1165519	CD3+	CD3+	ANA809	562331
1165535	CD4+	CD4+	ANA41	562333
1165557	CD3+	CD3+	ANA809	562336
1165559	CD8-	CD8-	ANA810	562336
1165564	CD278+	ICOS+	ANA898	562336
1165574	CD8+	CD8+	ANA810	562339
1165578	CD8+	CD8+	ANA810	562340
1165581	CD4-	CD4-	ANA41	562341
1165589	HLADR+	HLA-DR+	ANA812	562343
1165597	HLADR+	HLA-DR+	ANA812	562346
1165610	HLADR+	HLA-DR+	ANA812	562350
1165614	HLADR+	HLA-DR+	ANA812	562351
1165619	CD16-	CD16-	ANA811	562352
1165623	CD16-	CD16-	ANA811	562353
1165660	B7-2-	CD86-	ANA868	562363
1165672	SLAN+	SLAN+	ANA906	562366
1165722	CD27+	CD27+	ANA40	562382
1165729	CD20-	CD20-	ANA806	562383
1165731	CD3-	CD3-	ANA809	562384
1165735	B7-2+	CD86+	ANA868	562384
1165745	CD24+	CD24+	ANA807	562386
1165747	CD19+	CD19+	ANA805	562387
1165754	CD14-	CD14-	ANA804	562388
1165757	CD19+	CD19+	ANA805	562389
1165760	CD27+	CD27+	ANA40	562389
1165762	CD19+	CD19+	ANA805	562390
1165763	CD3-	CD3-	ANA809	562390
1165765	CD27-	CD27-	ANA40	562390
1165767	CD19+	CD19+	ANA805	562391
1165768	CD3-	CD3-	ANA809	562391
1165786	B7-2+	CD86+	ANA868	562394
1165793	CD19+	CD19+	ANA805	562396
1165801	CD14-	CD14-	ANA804	562397
1165803	B7-2+	CD86+	ANA868	562397
1165809		Lin1-		562399
1165814	HLADR+	HLA-DR+	ANA812	562400
1165818		Lin1-		562401
1165828		Lin1-		562403
1165835	BDCA2, CD303+	BDCA2+	ANA870	562404
1165855	CD11c+	CD11c+	ANA814	562408
1165861	CD40+	CD40+	ANA42	562409
1165867		Lin1-		562411
1165873	HLADR+	HLA-DR+	ANA812	562412
1165890		Lin1-		562415
1165900	CD11c+	CD11c+	ANA814	562416
1165903	CD40+	CD40+	ANA42	562416
1165907	CD11c+	CD11c+	ANA814	562417
1165917	B7-2+	CD86+	ANA868	562418
1165920	BDCA2, CD303-	BDCA2-	ANA870	562419
1165923	BDCA1+	CD1c+	ANA895	562419
1165938		Lin1-		562422
1165940	BDCA2, CD303-	BDCA2-	ANA870	562422
1165948	CD11c+	CD11c+	ANA814	562423
1165949	BDCA3+	BDCA3+	ANA894	562423
1165971	BDCA1-	CD1c-	ANA895	562426
1165974	CD3+	CD3+	ANA809	562428
1165978	CD3+	CD3+	ANA809	562430
1165984	HLADR+	HLA-DR+	ANA812	562431
1165985	CD3+	CD3+	ANA809	562432
1165992	CXCR5+	CXCR5+	ANA78	562433
1165994	CD3+	CD3+	ANA809	562434
1165998	CD45RA-	CD45RA-	ANA816	562434
1166009	CXCR5+	CXCR5+	ANA78	562436
1166011	CXCR3+	CXCR3+	ANA76	562436
1166012	CCR6-	CCR6-	ANA36	562436
1166018	CXCR3+	CXCR3+	ANA76	562437
1166021	CD3+	CD3+	ANA809	562438
1166027	CCR6-	CCR6-	ANA36	562438
1166051	CD278+	ICOS+	ANA898	562441
1166058	CCR6+	CCR6+	ANA36	562442
1166062	CXCR5+	CXCR5+	ANA78	562443
1166067	CD3+	CD3+	ANA809	562444
1166074	CD278+	ICOS+	ANA898	562444
1166080	CXCR3-	CXCR3-	ANA76	562445
1166099	CD4+	CD4+	ANA41	562448
1166104	CD4+	CD4+	ANA41	562449
1166108	HLADR+	HLA-DR+	ANA812	562449
1166112	CXCR5-	CXCR5-	ANA78	562450
1166114	CD278+	ICOS+	ANA898	562450
1166116	CD4+	CD4+	ANA41	562451
1166119	CD45RA-	CD45RA-	ANA816	562451
1166130	CD3+	CD3+	ANA809	562453
1166141	CXCR5-	CXCR5-	ANA78	562454
1166168	CD3+	CD3+	ANA809	562458
1166173	CXCR3-	CXCR3-	ANA76	562458
1166175	HLADR+	HLA-DR+	ANA812	562458
1166196	CXCR3-	CXCR3-	ANA76	562461
1166207	CD3+	CD3+	ANA809	562463
1166210	CD3+	CD3+	ANA809	562464
1166214	CD3+	CD3+	ANA809	562465
1166223	CD4-	CD4-	ANA41	562467
1166236	HLADR+	HLA-DR+	ANA812	562471
1166246	CD16-	CD16-	ANA811	562474
1166248	HLADR+	HLA-DR+	ANA812	562475
1166257	CD16+	CD16+	ANA811	562477
1166260	HLADR+	HLA-DR+	ANA812	562478
1166274	CD11b-	CD11b-	ANA878	562481
1166275	CD14+	CD14+	ANA804	562482
1166278	CD11b-	CD11b-	ANA878	562482
1166286	HLADRlo	HLA-DRlo	ANA812	562485
1166291	CD14+	CD14+	ANA804	562487
1166294	B7-2+	CD86+	ANA868	562487
1166318	SLAN-	SLAN-	ANA906	562493
1166322	SLAN-	SLAN-	ANA906	562494
1166323	CD14+	CD14+	ANA804	562495
1166340	granulocyte	granulocyte		562500
1166346	CD3-	CD3-	ANA809	562504
1166350	CD14-	CD14-	ANA804	562505
1166359	CD27+	CD27+	ANA40	562507
1166363	CD14-	CD14-	ANA804	562508
1166365	CD138+	CD138+	ANA891	562508
1166372	CD19+	CD19+	ANA805	562510
1166384	CD3-	CD3-	ANA809	562512
1166389	CD19+	CD19+	ANA805	562513
1166396	CD14-	CD14-	ANA804	562514
1166399	CD19+	CD19+	ANA805	562515
1166403	IgD-	IgD-	ANA813	562515
1166419	CD14-	CD14-	ANA804	562519
1166422	B7-2+	CD86+	ANA868	562519
1166427	IgD+	IgD+	ANA813	562520
1166430	CD3-	CD3-	ANA809	562521
1166431	CD14-	CD14-	ANA804	562521
1166444	CD20+	CD20+	ANA806	562523
1166473	CD11c-	CD11c-	ANA814	562529
1166481	HLADR+	HLA-DR+	ANA812	562531
1166491	BDCA2, CD303-	BDCA2-	ANA870	562533
1166524	BDCA1+	CD1c+	ANA895	562539
1166531	CD2-	CD2-	ANA860	562540
1166536	BDCA3-	BDCA3-	ANA894	562541
1166539		Lin1-		562542
1166541	BDCA2, CD303-	BDCA2-	ANA870	562542
1166545	CD40+	CD40+	ANA42	562542
1166558	BDCA1+	CD1c+	ANA895	562544
1166579	CD2-	CD2-	ANA860	562547
1166588	HLADR+	HLA-DR+	ANA812	562549
1166590	CD11c+	CD11c+	ANA814	562549
1166591	BDCA3+	BDCA3+	ANA894	562549
1166596	BDCA2, CD303-	BDCA2-	ANA870	562550
1166607	B7-2+	CD86+	ANA868	562551
1166627	CD3+	CD3+	ANA809	562558
1166636	CD3+	CD3+	ANA809	562560
1166640	CD45RA-	CD45RA-	ANA816	562560
1166646	CD45RA-	CD45RA-	ANA816	562561
1166649	CD4+	CD4+	ANA41	562562
1166655	CD3+	CD3+	ANA809	562563
1166658	CXCR5+	CXCR5+	ANA78	562563
1166665	CD8-	CD8-	ANA810	562564
1166674	CXCR5+	CXCR5+	ANA78	562565
1166676	CXCR3+	CXCR3+	ANA76	562565
1166678	CD3+	CD3+	ANA809	562566
1166681	CXCR5+	CXCR5+	ANA78	562566
1166687	CD4+	CD4+	ANA41	562567
1166689	CXCR5+	CXCR5+	ANA78	562567
1166703	CD8-	CD8-	ANA810	562569
1166705	CD45RA-	CD45RA-	ANA816	562569
1166708	HLADR+	HLA-DR+	ANA812	562569
1166712	CXCR5+	CXCR5+	ANA78	562570
1166721	CD45RA-	CD45RA-	ANA816	562571
1166727	CXCR5+	CXCR5+	ANA78	562572
1166762	CXCR3+	CXCR3+	ANA76	562577
1166764	CD3+	CD3+	ANA809	562578
1166770	CCR6-	CCR6-	ANA36	562578
1166773	CD4+	CD4+	ANA41	562579
1166775	CXCR5-	CXCR5-	ANA78	562579
1166779	CD278+	ICOS+	ANA898	562579
1166780	CD3+	CD3+	ANA809	562580
1166796	CD4+	CD4+	ANA41	562582
1166798	CXCR5-	CXCR5-	ANA78	562582
1166812	CD8-	CD8-	ANA810	562584
1166815	CXCR3-	CXCR3-	ANA76	562584
1166821	CXCR5-	CXCR5-	ANA78	562585
1166825	CD278+	ICOS+	ANA898	562585
1166832	CCR6-	CCR6-	ANA36	562586
1166841	CD3+	CD3+	ANA809	562588
1166846	CXCR3-	CXCR3-	ANA76	562588
1166853	CD4-	CD4-	ANA41	562590
1166865	CD4-	CD4-	ANA41	562593
1166877	CD14lo	CD14lo	ANA804	562597
1166905	CD14+	CD14+	ANA804	562605
1166906	HLADR+	HLA-DR+	ANA812	562605
1166908	CD11b+	CD11b+	ANA878	562605
1166916	CD11b-	CD11b-	ANA878	562607
1166918	HLADR+	HLA-DR+	ANA812	562608
1166937	CD14+	CD14+	ANA804	562614
1166948	B7-2-	CD86-	ANA868	562616
1166954	HLADR+	HLA-DR+	ANA812	562618
1166962	HLADR+	HLA-DR+	ANA812	562620
1166963	CD16-	CD16-	ANA811	562620
1166967	CD16-	CD16-	ANA811	562621
1166972	CD62L+	CD62L+	ANA712	562622
1166985	CD16+	CD16+	ANA811	562629
1166991	CD3-	CD3-	ANA809	562631
1167009	CD19+	CD19+	ANA805	562635
1167010	CD3-	CD3-	ANA809	562635
1167012	CD38+	CD38+	ANA808	562635
1167025	CD19+	CD19+	ANA805	562638
1167028	CD38+	CD38+	ANA808	562638
1167029	CD24+	CD24+	ANA807	562638
1167049	CD27-	CD27-	ANA40	562642
1167063	IgD+	IgD+	ANA813	562645
1167078	CD3-	CD3-	ANA809	562648
1167080	CD27-	CD27-	ANA40	562648
1167094	HLADR+	HLA-DR+	ANA812	562651
1167107		Lin1-		562654
1167112		Lin1-		562655
1167114	BDCA2, CD303+	BDCA2+	ANA870	562655
1167133	BDCA2, CD303-	BDCA2-	ANA870	562659
1167144	CD11c+	CD11c+	ANA814	562661
1167147	HLADR+	HLA-DR+	ANA812	562662
1167159	CD11c+	CD11c+	ANA814	562664
1167162	HLADR+	HLA-DR+	ANA812	562665
1167167		Lin1-		562666
1167169	BDCA2, CD303-	BDCA2-	ANA870	562666
1167174		Lin1-		562667
1167177	CD11c+	CD11c+	ANA814	562667
1167204	BDCA2, CD303-	BDCA2-	ANA870	562671
1167206	BDCA3-	BDCA3-	ANA894	562671
1167212	CD11c+	CD11c+	ANA814	562672
1167219	BDCA3+	BDCA3+	ANA894	562673
1167235	CD40+	CD40+	ANA42	562675
1167239	CD11c+	CD11c+	ANA814	562676
1167243		Lin1-		562677
1167254	BDCA3+	BDCA3+	ANA894	562678
1167260	CD3+	CD3+	ANA809	562681
1167287	CXCR5+	CXCR5+	ANA78	562687
1167297	CD3+	CD3+	ANA809	562689
1167298	CD4+	CD4+	ANA41	562689
1167310	CXCR3+	CXCR3+	ANA76	562690
1167319	CCR6+	CCR6+	ANA36	562691
1167325	CXCR3+	CXCR3+	ANA76	562692
1167339	CXCR5+	CXCR5+	ANA78	562694
1167350	HLADR+	HLA-DR+	ANA812	562695
1167355	CD45RA-	CD45RA-	ANA816	562696
1167361	CD8-	CD8-	ANA810	562697
1167362	CXCR5+	CXCR5+	ANA78	562697
1167379	CXCR3-	CXCR3-	ANA76	562699
1167389	CD8-	CD8-	ANA810	562701
1167415	CD4+	CD4+	ANA41	562705
1167426	CD45RA-	CD45RA-	ANA816	562706
1167442	CXCR3+	CXCR3+	ANA76	562708
1167443	CCR6+	CCR6+	ANA36	562708
1167446	CD4+	CD4+	ANA41	562709
1167453	CD4+	CD4+	ANA41	562710
1167455	CXCR5-	CXCR5-	ANA78	562710
1167474	CCR6-	CCR6-	ANA36	562712
1167481	CCR6-	CCR6-	ANA36	562713
1167495	CD4-	CD4-	ANA41	562716
1167501	CXCR3+	CXCR3+	ANA76	562717
1167508	CD8+	CD8+	ANA810	562719
1167523	HLADR+	HLA-DR+	ANA812	562724
1167527	CD16-	CD16-	ANA811	562725
1167536	HLADR+	HLA-DR+	ANA812	562728
1167558	CD11b-	CD11b-	ANA878	562733
1167566	CD14+	CD14+	ANA804	562736
1167569	CD14+	CD14+	ANA804	562737
1167573	HLADRlo	HLA-DRlo	ANA812	562738
1167574	CD16-	CD16-	ANA811	562738
1167586	B7-2-	CD86-	ANA868	562741
1167588	HLADR+	HLA-DR+	ANA812	562742
1167589	CD16-	CD16-	ANA811	562742
1167593	CD16-	CD16-	ANA811	562743
1167595	CD14+	CD14+	ANA804	562744
1167608	HLADR+	HLA-DR+	ANA812	562747
1167616	HLADR+	HLA-DR+	ANA812	562749
1167645	CD19+	CD19+	ANA805	562760
1167646	CD3-	CD3-	ANA809	562760
1167650	B7-2+	CD86+	ANA868	562760
1167656	CD19+	CD19+	ANA805	562762
1167679	CD3-	CD3-	ANA809	562766
1167681	CD27+	CD27+	ANA40	562766
1167713	CD19+	CD19+	ANA805	562773
1167723	IgD-	IgD-	ANA813	562774
1167725	CD19+	CD19+	ANA805	562775
1167739		Lin1-		562778
1167755	HLADR+	HLA-DR+	ANA812	562781
1167765	HLADR+	HLA-DR+	ANA812	562783
1167766	BDCA2, CD303+	BDCA2+	ANA870	562783
1167769		Lin1-		562784
1167775	BDCA2, CD303-	BDCA2-	ANA870	562785
1167792	CD40-	CD40-	ANA42	562788
1167795	BDCA2, CD303-	BDCA2-	ANA870	562789
1167808	BDCA1+	CD1c+	ANA895	562791
1167811	BDCA2, CD303-	BDCA2-	ANA870	562792
1167813	BDCA3-	BDCA3-	ANA894	562792
1167818	BDCA2, CD303-	BDCA2-	ANA870	562793
1167819	CD11c+	CD11c+	ANA814	562793
1167825	BDCA2, CD303-	BDCA2-	ANA870	562794
1167839	BDCA2, CD303-	BDCA2-	ANA870	562796
1167842	BDCA1+	CD1c+	ANA895	562796
1167845	HLADR+	HLA-DR+	ANA812	562797
1167856	BDCA1-	CD1c-	ANA895	562798
1167869	BDCA1-	CD1c-	ANA895	562800
1167870	CD2+	CD2+	ANA860	562800
1167877	CD40+	CD40+	ANA42	562801
1167887	BDCA2, CD303-	BDCA2-	ANA870	562803
1167915	CD3+	CD3+	ANA809	562811
1167919	CD45RA-	CD45RA-	ANA816	562811
1167920	CD3+	CD3+	ANA809	562812
1167923	CXCR5+	CXCR5+	ANA78	562812
1167927	CD4+	CD4+	ANA41	562813
1167932	CD3+	CD3+	ANA809	562814
1167934	CD8-	CD8-	ANA810	562814
1167939	CD3+	CD3+	ANA809	562815
1167950	CXCR5+	CXCR5+	ANA78	562816
1167963	CD4+	CD4+	ANA41	562818
1167972	CD8-	CD8-	ANA810	562819
1167973	CXCR5+	CXCR5+	ANA78	562819
1167975	CXCR3+	CXCR3+	ANA76	562819
1167976	CCR6+	CCR6+	ANA36	562819
1167982	CD45RA-	CD45RA-	ANA816	562820
1167987	CD8-	CD8-	ANA810	562821
1167988	CXCR5+	CXCR5+	ANA78	562821
1167991	CCR6+	CCR6+	ANA36	562821
1167993	CD3+	CD3+	ANA809	562822
1168003	CD8-	CD8-	ANA810	562823
1168008	CD3+	CD3+	ANA809	562824
1168015	HLADR+	HLA-DR+	ANA812	562824
1168028	CD45RA-	CD45RA-	ANA816	562826
1168033	CD45RA-	CD45RA-	ANA816	562827
1168040	CD278+	ICOS+	ANA898	562828
1168051	CXCR5-	CXCR5-	ANA78	562830
1168055	HLADR+	HLA-DR+	ANA812	562830
1168058	CD8-	CD8-	ANA810	562831
1168062	CCR6-	CCR6-	ANA36	562831
1168065	CD4+	CD4+	ANA41	562832
1168071	CD3+	CD3+	ANA809	562833
1168078	HLADR+	HLA-DR+	ANA812	562833
1168086	CD278+	ICOS+	ANA898	562834
1168094	CD3+	CD3+	ANA809	562836
1168102	CD3+	CD3+	ANA809	562837
1168118	CD4+	CD4+	ANA41	562839
1168125	CD3+	CD3+	ANA809	562840
1168135	CD8+	CD8+	ANA810	562841
1168143	CXCR3+	CXCR3+	ANA76	562843
1168153	CD4-	CD4-	ANA41	562846
1168156	CD14+	CD14+	ANA804	562847
1168173	CD14+	CD14+	ANA804	562853
1168176	CCRL1+	CX3CR1+	ANA59	562853
1168192	CD11b+	CD11b+	ANA878	562857
1168198	HLADR+	HLA-DR+	ANA812	562859
1168210	CD16+	CD16+	ANA811	562862
1168214	CD14+	CD14+	ANA804	562864
1168223	CD16+	CD16+	ANA811	562866
1168226	HLADR+	HLA-DR+	ANA812	562867
1168232	B7-2-	CD86-	ANA868	562868
1168238	HLADR+	HLA-DR+	ANA812	562870
1168245	CD14+	CD14+	ANA804	562872
1168248	SLAN-	SLAN-	ANA906	562872
1122015	CD3-	CD3-	ANA809	553799
1122018	CD19+	CD19+	ANA805	553800
1122032	B7-2+	CD86+	ANA868	553802
1122041	CD38+	CD38+	ANA808	553804
1122053	CD24+	CD24+	ANA807	553806
1122054	B7-2+	CD86+	ANA868	553806
1122071	CD3-	CD3-	ANA809	553810
1122086	CD27-	CD27-	ANA40	553813
1122088	B7-2+	CD86+	ANA868	553813
1122099	IgD-	IgD-	ANA813	553815
1122121		Lin1-		553820
1122123	BDCA2, CD303+	BDCA2+	ANA870	553820
1122138	BDCA2, CD303+	BDCA2+	ANA870	553823
1122146		Lin1-		553825
1122153	BDCA2, CD303-	BDCA2-	ANA870	553826
1122154	CD11c+	CD11c+	ANA814	553826
1122167	BDCA2, CD303-	BDCA2-	ANA870	553829
1122169	CD40+	CD40+	ANA42	553829
1122174	CD40-	CD40-	ANA42	553830
1122179	B7-2+	CD86+	ANA868	553831
1122189	BDCA3-	BDCA3-	ANA894	553833
1122201	CD11c+	CD11c+	ANA814	553835
1122206	HLADR+	HLA-DR+	ANA812	553836
1122219		Lin1-		553838
1122225	B7-2+	CD86+	ANA868	553838
1122227	HLADR+	HLA-DR+	ANA812	553839
1122233		Lin1-		553840
1122236	CD11c+	CD11c+	ANA814	553840
1122241	BDCA2, CD303-	BDCA2-	ANA870	553841
1122254	HLADR+	HLA-DR+	ANA812	553843
1122257	BDCA3+	BDCA3+	ANA894	553843
1122266	CD40-	CD40-	ANA42	553844
1122269	BDCA2, CD303-	BDCA2-	ANA870	553845
1122294	CD4+	CD4+	ANA41	553852
1122298	CD4+	CD4+	ANA41	553853
1122318	CD45RA-	CD45RA-	ANA816	553856
1122322	CD4+	CD4+	ANA41	553857
1122339	CD8-	CD8-	ANA810	553859
1122340	CXCR5+	CXCR5+	ANA78	553859
1122345	CD4+	CD4+	ANA41	553860
1122348	CD45RA-	CD45RA-	ANA816	553860
1122352	CD3+	CD3+	ANA809	553861
1122360	CD3+	CD3+	ANA809	553862
1122377	CD8-	CD8-	ANA810	553864
1122378	CXCR5+	CXCR5+	ANA78	553864
1122381	CCR6+	CCR6+	ANA36	553864
1122389	CCR6-	CCR6-	ANA36	553865
1122412	CD4+	CD4+	ANA41	553869
1122428	CXCR3+	CXCR3+	ANA76	553871
1122430	CD3+	CD3+	ANA809	553872
1122445	CD278+	ICOS+	ANA898	553873
1122454	CD4+	CD4+	ANA41	553875
1122470	CD4+	CD4+	ANA41	553877
1122473	CD45RA-	CD45RA-	ANA816	553877
1122482	CCR6+	CCR6+	ANA36	553878
1122494	CD8-	CD8-	ANA810	553880
1122502	CXCR5-	CXCR5-	ANA78	553881
1122509	CD8-	CD8-	ANA810	553882
1122514	CD278+	ICOS+	ANA898	553882
1122519	CD4-	CD4-	ANA41	553884
1122523	CD4-	CD4-	ANA41	553885
1122528	CD8+	CD8+	ANA810	553886
1122531	CD4-	CD4-	ANA41	553887
1122545	CD16+	CD16+	ANA811	553891
1122547	HLADR+	HLA-DR+	ANA812	553892
1122552	CD14lo	CD14lo	ANA804	553894
1122557	CD16-	CD16-	ANA811	553895
1122558	CCRL1+	CX3CR1+	ANA59	553895
1122559	CD14+	CD14+	ANA804	553896
1122569	CD16-	CD16-	ANA811	553898
1122577	CD16+	CD16+	ANA811	553900
1122581	CD16+	CD16+	ANA811	553901
1122585	CD16-	CD16-	ANA811	553902
1122591	HLADRhi	HLA-DRhi	ANA812	553904
1122594	HLADRlo	HLA-DRlo	ANA812	553905
1122609	CD16+	CD16+	ANA811	553909
1122610	B7-2-	CD86-	ANA868	553909
1122635	CD14+	CD14+	ANA804	553916
1122639	CD14+	CD14+	ANA804	553917
1122655	CD14-	CD14-	ANA804	553924
1122660	CD19+	CD19+	ANA805	553926
1122664	CD19+	CD19+	ANA805	553927
1122666	CD14-	CD14-	ANA804	553927
1122673	CD138+	CD138+	ANA891	553928
1122676	CD3-	CD3-	ANA809	553929
1122691	CD19+	CD19+	ANA805	553932
1122704	CD14-	CD14-	ANA804	553934
1122741	IgD-	IgD-	ANA813	553941
1122743	CD19+	CD19+	ANA805	553942
1122789	HLADR+	HLA-DR+	ANA812	553951
1122791	CD11c-	CD11c-	ANA814	553951
1122801	CD2-	CD2-	ANA860	553953
1122808	HLADR+	HLA-DR+	ANA812	553955
1122813	HLADR+	HLA-DR+	ANA812	553956
1122814	BDCA2, CD303-	BDCA2-	ANA870	553956
1122816	CD40-	CD40-	ANA42	553956
1122828	HLADR+	HLA-DR+	ANA812	553959
1122835	BDCA2, CD303-	BDCA2-	ANA870	553960
1122864	CD11c+	CD11c+	ANA814	553964
1122871	CD11c+	CD11c+	ANA814	553965
1122877	BDCA2, CD303-	BDCA2-	ANA870	553966
1122899	BDCA3+	BDCA3+	ANA894	553969
1122908	CD40-	CD40-	ANA42	553970
1122909		Lin1-		553971
1122912	CD11c+	CD11c+	ANA814	553971
1122919	CD11c+	CD11c+	ANA814	553972
1122921	BDCA1-	CD1c-	ANA895	553972
1122933	CD3+	CD3+	ANA809	553975
1122937	CD278+	ICOS+	ANA898	553977
1122951	CD8-	CD8-	ANA810	553981
1122953	CD45RA-	CD45RA-	ANA816	553981
1122955	CD4+	CD4+	ANA41	553982
1122983	CD8-	CD8-	ANA810	553986
1122991	CD8-	CD8-	ANA810	553987
1123002	CCR6+	CCR6+	ANA36	553988
1123003	HLADR+	HLA-DR+	ANA812	553988
1123018	CCR6+	CCR6+	ANA36	553990
1123027	CD3+	CD3+	ANA809	553992
1123036	CD4+	CD4+	ANA41	553993
1123037	CD8-	CD8-	ANA810	553993
1123040	CXCR3-	CXCR3-	ANA76	553993
1123045	CXCR5+	CXCR5+	ANA78	553994
1123051	CD4+	CD4+	ANA41	553995
1123062	CD45RA-	CD45RA-	ANA816	553996
1123064	CD4+	CD4+	ANA41	553997
1123072	CXCR5-	CXCR5-	ANA78	553998
